,Open,High,Low,Close,Volume,VolumeTicks
2023.08.17 14:37,117565.00000,117595.00000,117525.00000,117565.00000,11804,43943
2023.08.17 14:38,117565.00000,117575.00000,117510.00000,117570.00000,9003,33754
2023.08.17 14:39,117575.00000,117615.00000,117565.00000,117600.00000,6197,22266
2023.08.17 14:40,117600.00000,117655.00000,117590.00000,117650.00000,7379,26295
2023.08.17 14:41,117655.00000,117660.00000,117615.00000,117630.00000,4221,15678
2023.08.17 14:42,117625.00000,117635.00000,117475.00000,117485.00000,14162,53573
2023.08.17 14:43,117490.00000,117495.00000,117390.00000,117415.00000,19583,71195
2023.08.17 14:44,117420.00000,117455.00000,117375.00000,117450.00000,12804,45603
2023.08.17 14:45,117450.00000,117460.00000,117405.00000,117420.00000,6293,23192
2023.08.17 14:46,117420.00000,117430.00000,117380.00000,117430.00000,7683,27360
2023.08.17 14:47,117430.00000,117550.00000,117425.00000,117520.00000,18492,66038
2023.08.17 14:48,117525.00000,117540.00000,117485.00000,117505.00000,5314,19514
2023.08.17 14:49,117505.00000,117550.00000,117490.00000,117545.00000,4322,15008
2023.08.17 14:50,117550.00000,117565.00000,117525.00000,117540.00000,6189,21724
2023.08.17 14:51,117535.00000,117560.00000,117535.00000,117545.00000,2712,8699
2023.08.17 14:52,117545.00000,117570.00000,117525.00000,117565.00000,3702,11446
2023.08.17 14:53,117560.00000,117605.00000,117555.00000,117590.00000,7113,25439
2023.08.17 14:54,117590.00000,117600.00000,117580.00000,117580.00000,2560,8712
2023.08.17 14:55,117585.00000,117600.00000,117565.00000,117570.00000,3458,11162
2023.08.17 14:56,117575.00000,117590.00000,117545.00000,117555.00000,4444,16864
2023.08.17 14:57,117555.00000,117580.00000,117545.00000,117550.00000,2104,7317
2023.08.17 14:58,117550.00000,117565.00000,117505.00000,117535.00000,9742,35639
2023.08.17 14:59,117535.00000,117540.00000,117505.00000,117525.00000,3340,10676
2023.08.17 15:00,117520.00000,117530.00000,117455.00000,117475.00000,10250,36660
2023.08.17 15:01,117470.00000,117475.00000,117355.00000,117395.00000,15136,53619
2023.08.17 15:02,117390.00000,117430.00000,117365.00000,117390.00000,8792,30193
2023.08.17 15:03,117390.00000,117425.00000,117350.00000,117420.00000,6914,24693
2023.08.17 15:04,117420.00000,117475.00000,117410.00000,117450.00000,10252,36758
2023.08.17 15:05,117450.00000,117450.00000,117350.00000,117380.00000,10471,39487
2023.08.17 15:06,117385.00000,117395.00000,117350.00000,117390.00000,6867,24614
2023.08.17 15:07,117390.00000,117480.00000,117385.00000,117475.00000,10173,35300
2023.08.17 15:08,117480.00000,117485.00000,117435.00000,117445.00000,6919,24107
2023.08.17 15:09,117445.00000,117455.00000,117430.00000,117440.00000,2987,10111
2023.08.17 15:10,117445.00000,117450.00000,117405.00000,117405.00000,4940,16407
2023.08.17 15:11,117405.00000,117415.00000,117375.00000,117405.00000,6118,21262
2023.08.17 15:12,117405.00000,117435.00000,117375.00000,117400.00000,4983,16817
2023.08.17 15:13,117400.00000,117430.00000,117385.00000,117420.00000,2795,9274
2023.08.17 15:14,117420.00000,117445.00000,117375.00000,117390.00000,6134,20851
2023.08.17 15:15,117390.00000,117420.00000,117280.00000,117305.00000,19304,70995
2023.08.17 15:16,117305.00000,117310.00000,117230.00000,117290.00000,20594,81783
2023.08.17 15:17,117290.00000,117315.00000,117260.00000,117265.00000,7723,29625
2023.08.17 15:18,117270.00000,117290.00000,117215.00000,117260.00000,8248,32144
2023.08.17 15:19,117255.00000,117290.00000,117230.00000,117280.00000,6006,20623
2023.08.17 15:20,117280.00000,117295.00000,117230.00000,117275.00000,6135,22162
2023.08.17 15:21,117280.00000,117330.00000,117265.00000,117300.00000,8843,30309
2023.08.17 15:22,117295.00000,117330.00000,117290.00000,117300.00000,4221,14347
2023.08.17 15:23,117305.00000,117335.00000,117280.00000,117330.00000,3978,14254
2023.08.17 15:24,117325.00000,117430.00000,117325.00000,117430.00000,13165,48491
2023.08.17 15:25,117430.00000,117445.00000,117380.00000,117385.00000,10449,39479
2023.08.17 15:26,117385.00000,117440.00000,117385.00000,117425.00000,5620,18570
2023.08.17 15:27,117425.00000,117480.00000,117415.00000,117475.00000,7705,26716
2023.08.17 15:28,117475.00000,117495.00000,117455.00000,117465.00000,7749,28665
2023.08.17 15:29,117465.00000,117475.00000,117425.00000,117440.00000,7630,31151
2023.08.17 15:30,117445.00000,117450.00000,117385.00000,117425.00000,7874,30657
2023.08.17 15:31,117430.00000,117435.00000,117395.00000,117420.00000,3745,13831
2023.08.17 15:32,117420.00000,117425.00000,117365.00000,117400.00000,7658,31001
2023.08.17 15:33,117405.00000,117435.00000,117400.00000,117425.00000,3914,15241
2023.08.17 15:34,117420.00000,117445.00000,117415.00000,117420.00000,3735,12483
2023.08.17 15:35,117420.00000,117435.00000,117405.00000,117415.00000,3592,12592
2023.08.17 15:36,117410.00000,117425.00000,117355.00000,117380.00000,6685,22477
2023.08.17 15:37,117385.00000,117395.00000,117365.00000,117375.00000,2550,8951
2023.08.17 15:38,117380.00000,117380.00000,117335.00000,117375.00000,7354,27008
2023.08.17 15:39,117375.00000,117380.00000,117305.00000,117310.00000,5576,17389
2023.08.17 15:40,117310.00000,117315.00000,117260.00000,117285.00000,11913,41228
2023.08.17 15:41,117290.00000,117375.00000,117280.00000,117375.00000,10000,35734
2023.08.17 15:42,117375.00000,117375.00000,117295.00000,117310.00000,7559,27410
2023.08.17 15:43,117310.00000,117325.00000,117280.00000,117310.00000,3772,11910
2023.08.17 15:44,117305.00000,117340.00000,117290.00000,117305.00000,3640,12723
2023.08.17 15:45,117305.00000,117350.00000,117235.00000,117250.00000,10734,40453
2023.08.17 15:46,117250.00000,117295.00000,117225.00000,117280.00000,8372,29980
2023.08.17 15:47,117280.00000,117280.00000,117215.00000,117260.00000,7538,26506
2023.08.17 15:48,117255.00000,117295.00000,117245.00000,117285.00000,6765,24140
2023.08.17 15:49,117285.00000,117300.00000,117260.00000,117280.00000,4044,14411
2023.08.17 15:50,117280.00000,117340.00000,117275.00000,117330.00000,6876,23886
2023.08.17 15:51,117335.00000,117380.00000,117320.00000,117345.00000,8508,31046
2023.08.17 15:52,117350.00000,117350.00000,117305.00000,117315.00000,5911,20593
2023.08.17 15:53,117315.00000,117325.00000,117255.00000,117260.00000,9420,37770
2023.08.17 15:54,117260.00000,117325.00000,117260.00000,117310.00000,5340,19453
2023.08.17 15:55,117315.00000,117325.00000,117260.00000,117275.00000,6699,24750
2023.08.17 15:56,117275.00000,117275.00000,117160.00000,117175.00000,17789,67640
2023.08.17 15:57,117175.00000,117220.00000,117135.00000,117170.00000,14729,57611
2023.08.17 15:58,117170.00000,117195.00000,117145.00000,117190.00000,6214,23210
2023.08.17 15:59,117185.00000,117300.00000,117185.00000,117280.00000,13327,50235
2023.08.17 16:00,117280.00000,117305.00000,117245.00000,117300.00000,7546,27300
2023.08.17 16:01,117295.00000,117325.00000,117290.00000,117300.00000,5812,23967
2023.08.17 16:02,117300.00000,117310.00000,117230.00000,117235.00000,7807,27337
2023.08.17 16:03,117235.00000,117260.00000,117175.00000,117190.00000,8702,31878
2023.08.17 16:04,117190.00000,117200.00000,117150.00000,117150.00000,6889,24107
2023.08.17 16:05,117150.00000,117175.00000,117110.00000,117145.00000,15142,62095
2023.08.17 16:06,117145.00000,117200.00000,117140.00000,117195.00000,8334,29473
2023.08.17 16:07,117190.00000,117205.00000,117085.00000,117100.00000,13367,53768
2023.08.17 16:08,117100.00000,117130.00000,117060.00000,117085.00000,14399,55499
2023.08.17 16:09,117085.00000,117105.00000,117055.00000,117060.00000,6261,24495
2023.08.17 16:10,117060.00000,117135.00000,117050.00000,117135.00000,9035,32593
2023.08.17 16:11,117135.00000,117150.00000,117090.00000,117095.00000,7660,30596
2023.08.17 16:12,117095.00000,117135.00000,117085.00000,117115.00000,3561,11995
2023.08.17 16:13,117115.00000,117135.00000,117095.00000,117110.00000,3369,12800
2023.08.17 16:14,117110.00000,117135.00000,117095.00000,117115.00000,2821,10682
2023.08.17 16:15,117120.00000,117125.00000,117075.00000,117090.00000,5544,22462
2023.08.17 16:16,117090.00000,117155.00000,117090.00000,117115.00000,7105,30504
2023.08.17 16:17,117120.00000,117170.00000,117115.00000,117165.00000,4654,15852
2023.08.17 16:18,117165.00000,117190.00000,117140.00000,117165.00000,6146,21795
2023.08.17 16:19,117170.00000,117260.00000,117165.00000,117255.00000,12569,51670
2023.08.17 16:20,117255.00000,117290.00000,117245.00000,117255.00000,8495,32106
2023.08.17 16:21,117250.00000,117265.00000,117140.00000,117160.00000,14589,52284
2023.08.17 16:22,117160.00000,117175.00000,117140.00000,117160.00000,5580,22172
2023.08.17 16:23,117160.00000,117215.00000,117135.00000,117195.00000,6620,23784
2023.08.17 16:24,117200.00000,117240.00000,117185.00000,117225.00000,4352,14762
2023.08.17 16:25,117220.00000,117275.00000,117205.00000,117270.00000,6127,22976
2023.08.17 16:26,117265.00000,117295.00000,117240.00000,117275.00000,6497,26205
2023.08.17 16:27,117275.00000,117320.00000,117275.00000,117315.00000,5491,19388
2023.08.17 16:28,117315.00000,117320.00000,117240.00000,117270.00000,7991,29654
2023.08.17 16:29,117270.00000,117295.00000,117250.00000,117285.00000,3996,14508
2023.08.17 16:30,117290.00000,117300.00000,117240.00000,117250.00000,5705,22193
2023.08.17 16:31,117250.00000,117250.00000,117185.00000,117185.00000,9891,41048
2023.08.17 16:32,117190.00000,117190.00000,117125.00000,117145.00000,11230,41987
2023.08.17 16:33,117150.00000,117150.00000,117060.00000,117090.00000,12349,48809
2023.08.17 16:34,117095.00000,117150.00000,117075.00000,117150.00000,8432,30374
2023.08.17 16:35,117150.00000,117195.00000,117130.00000,117165.00000,8988,34118
2023.08.17 16:36,117170.00000,117205.00000,117155.00000,117195.00000,5099,19582
2023.08.17 16:37,117195.00000,117195.00000,117095.00000,117100.00000,7144,27947
2023.08.17 16:38,117095.00000,117165.00000,117095.00000,117140.00000,5920,22520
2023.08.17 16:39,117135.00000,117135.00000,117050.00000,117095.00000,12467,53473
2023.08.17 16:40,117095.00000,117160.00000,117070.00000,117155.00000,7839,30741
2023.08.17 16:41,117155.00000,117160.00000,117110.00000,117125.00000,4340,16330
2023.08.17 16:42,117130.00000,117175.00000,117125.00000,117135.00000,5880,24968
2023.08.17 16:43,117130.00000,117140.00000,117105.00000,117115.00000,3701,13904
2023.08.17 16:44,117115.00000,117135.00000,117075.00000,117100.00000,5895,23914
2023.08.17 16:45,117100.00000,117120.00000,116985.00000,117010.00000,12059,46103
2023.08.17 16:46,117010.00000,117075.00000,116995.00000,117065.00000,10611,41420
2023.08.17 16:47,117065.00000,117105.00000,117045.00000,117100.00000,5622,21188
2023.08.17 16:48,117100.00000,117125.00000,117035.00000,117050.00000,7830,28953
2023.08.17 16:49,117050.00000,117065.00000,117015.00000,117040.00000,5140,19032
2023.08.17 16:50,117040.00000,117135.00000,117040.00000,117110.00000,10145,37681
2023.08.17 16:51,117110.00000,117145.00000,117090.00000,117110.00000,10080,30598
2023.08.17 16:52,117110.00000,117130.00000,117050.00000,117085.00000,6807,25214
2023.08.17 16:53,117080.00000,117140.00000,117065.00000,117130.00000,5252,20417
2023.08.17 16:54,117130.00000,117165.00000,117115.00000,117135.00000,7026,28244
2023.08.17 16:55,117140.00000,117150.00000,117115.00000,117145.00000,3564,14893
2023.08.17 16:56,117150.00000,117180.00000,117125.00000,117135.00000,6622,25415
2023.08.17 16:57,117135.00000,117160.00000,117120.00000,117155.00000,3965,15371
2023.08.17 16:58,117155.00000,117175.00000,117135.00000,117165.00000,2479,9095
2023.08.17 16:59,117165.00000,117170.00000,117085.00000,117095.00000,6111,21603
2023.08.17 17:00,117095.00000,117170.00000,117095.00000,117150.00000,5680,21702
2023.08.17 17:01,117150.00000,117190.00000,117120.00000,117170.00000,4871,18192
2023.08.17 17:02,117170.00000,117175.00000,117135.00000,117145.00000,2583,9456
2023.08.17 17:03,117145.00000,117155.00000,117070.00000,117095.00000,6110,24413
2023.08.17 17:04,117095.00000,117135.00000,117085.00000,117125.00000,3249,12849
2023.08.17 17:05,117125.00000,117155.00000,117120.00000,117145.00000,2881,10038
2023.08.17 17:06,117150.00000,117160.00000,117095.00000,117110.00000,4255,18618
2023.08.17 17:07,117110.00000,117170.00000,117105.00000,117150.00000,3441,14420
2023.08.17 17:08,117155.00000,117170.00000,117115.00000,117120.00000,3162,13980
2023.08.17 17:09,117125.00000,117155.00000,117120.00000,117150.00000,1701,6578
2023.08.17 17:10,117155.00000,117160.00000,117130.00000,117140.00000,1465,5654
2023.08.17 17:11,117140.00000,117145.00000,117090.00000,117090.00000,3177,12199
2023.08.17 17:12,117095.00000,117115.00000,117085.00000,117095.00000,2760,10370
2023.08.17 17:13,117095.00000,117110.00000,117095.00000,117105.00000,1401,4859
2023.08.17 17:14,117105.00000,117110.00000,117075.00000,117075.00000,2003,7309
2023.08.17 17:15,117075.00000,117095.00000,117045.00000,117065.00000,4669,15824
2023.08.17 17:16,117070.00000,117085.00000,117060.00000,117085.00000,1704,6137
2023.08.17 17:17,117085.00000,117115.00000,117080.00000,117105.00000,3131,12029
2023.08.17 17:18,117105.00000,117135.00000,117100.00000,117110.00000,3324,13378
2023.08.17 17:19,117115.00000,117115.00000,117060.00000,117085.00000,3885,16972
2023.08.17 17:20,117080.00000,117110.00000,117075.00000,117090.00000,2035,6880
2023.08.17 17:21,117095.00000,117110.00000,117085.00000,117090.00000,1157,3802
2023.08.17 17:22,117090.00000,117115.00000,117090.00000,117105.00000,1101,3911
2023.08.17 17:23,117110.00000,117125.00000,117090.00000,117105.00000,2031,8239
2023.08.17 17:24,117105.00000,117120.00000,117075.00000,117085.00000,2066,8283
2023.08.17 17:25,117080.00000,117120.00000,117080.00000,117110.00000,1680,7280
2023.08.17 17:26,117110.00000,117115.00000,117095.00000,117105.00000,958,3475
2023.08.17 17:27,117100.00000,117115.00000,117095.00000,117095.00000,633,2243
2023.08.17 17:28,117095.00000,117145.00000,117095.00000,117120.00000,3059,10890
2023.08.17 17:29,117115.00000,117175.00000,117115.00000,117165.00000,4078,14452
2023.08.17 17:30,117170.00000,117250.00000,117165.00000,117190.00000,9601,36118
2023.08.17 17:31,117195.00000,117255.00000,117185.00000,117255.00000,4215,16004
2023.08.17 17:32,117250.00000,117260.00000,117210.00000,117240.00000,3925,14615
2023.08.17 17:33,117240.00000,117240.00000,117215.00000,117220.00000,2057,6652
2023.08.17 17:34,117220.00000,117240.00000,117215.00000,117225.00000,1697,6151
2023.08.17 17:35,117230.00000,117245.00000,117195.00000,117200.00000,3400,10912
2023.08.17 17:36,117200.00000,117220.00000,117195.00000,117210.00000,2064,8243
2023.08.17 17:37,117210.00000,117240.00000,117210.00000,117230.00000,2009,7085
2023.08.17 17:38,117235.00000,117255.00000,117090.00000,117105.00000,8777,36507
2023.08.17 17:39,117105.00000,117190.00000,117105.00000,117135.00000,6111,25068
2023.08.17 17:40,117135.00000,117175.00000,117135.00000,117165.00000,2766,9730
2023.08.17 17:41,117160.00000,117190.00000,117145.00000,117185.00000,2173,8642
2023.08.17 17:42,117185.00000,117190.00000,117165.00000,117180.00000,1397,5370
2023.08.17 17:43,117180.00000,117185.00000,117150.00000,117160.00000,1897,7165
2023.08.17 17:44,117155.00000,117190.00000,117150.00000,117180.00000,2341,8845
2023.08.17 17:45,117175.00000,117190.00000,117140.00000,117155.00000,3768,13275
2023.08.17 17:46,117155.00000,117165.00000,117140.00000,117150.00000,1530,4990
2023.08.17 17:47,117145.00000,117160.00000,117145.00000,117150.00000,1142,3568
2023.08.17 17:48,117145.00000,117165.00000,117140.00000,117140.00000,1369,5115
2023.08.17 17:49,117140.00000,117200.00000,117130.00000,117185.00000,2909,14422
2023.08.17 17:50,117190.00000,117210.00000,117135.00000,117150.00000,2370,13692
2023.08.17 17:51,117155.00000,117170.00000,117135.00000,117160.00000,1311,5019
2023.08.17 17:52,117160.00000,117165.00000,117135.00000,117135.00000,650,2672
2023.08.17 17:53,117140.00000,117160.00000,117130.00000,117160.00000,616,3905
2023.08.17 17:54,117150.00000,117250.00000,117150.00000,117250.00000,2008,22105
2023.08.18 09:00,116990.00000,116995.00000,116830.00000,116855.00000,11286,27126
2023.08.18 09:01,116850.00000,117000.00000,116780.00000,116940.00000,33183,75795
2023.08.18 09:02,116945.00000,117100.00000,116905.00000,117095.00000,26009,62729
2023.08.18 09:03,117090.00000,117110.00000,116895.00000,116920.00000,18416,44136
2023.08.18 09:04,116915.00000,116960.00000,116870.00000,116890.00000,14376,37162
2023.08.18 09:05,116890.00000,116905.00000,116820.00000,116845.00000,11611,29760
2023.08.18 09:06,116850.00000,116910.00000,116810.00000,116900.00000,13380,36567
2023.08.18 09:07,116900.00000,116905.00000,116840.00000,116855.00000,7235,19869
2023.08.18 09:08,116855.00000,116950.00000,116840.00000,116935.00000,16276,52788
2023.08.18 09:09,116935.00000,117030.00000,116920.00000,117025.00000,14906,39494
2023.08.18 09:10,117020.00000,117055.00000,116995.00000,117025.00000,10620,27811
2023.08.18 09:11,117025.00000,117065.00000,117020.00000,117035.00000,6640,18216
2023.08.18 09:12,117040.00000,117090.00000,116980.00000,117085.00000,11475,30224
2023.08.18 09:13,117090.00000,117165.00000,117085.00000,117100.00000,19321,53954
2023.08.18 09:14,117095.00000,117130.00000,116980.00000,116990.00000,16290,48665
2023.08.18 09:15,116985.00000,117020.00000,116950.00000,117005.00000,15665,45335
2023.08.18 09:16,117010.00000,117010.00000,116915.00000,116935.00000,13758,39113
2023.08.18 09:17,116930.00000,116965.00000,116910.00000,116950.00000,6697,17939
2023.08.18 09:18,116955.00000,116995.00000,116930.00000,116975.00000,8435,24877
2023.08.18 09:19,116975.00000,117005.00000,116950.00000,116985.00000,4905,13567
2023.08.18 09:20,116985.00000,117000.00000,116920.00000,116970.00000,7728,23348
2023.08.18 09:21,116970.00000,117010.00000,116935.00000,116980.00000,7023,19748
2023.08.18 09:22,116980.00000,117000.00000,116965.00000,116990.00000,3318,9326
2023.08.18 09:23,116995.00000,117025.00000,116940.00000,116940.00000,7512,22073
2023.08.18 09:24,116940.00000,116955.00000,116915.00000,116925.00000,6594,18202
2023.08.18 09:25,116930.00000,116990.00000,116910.00000,116955.00000,9526,27023
